Frequency_Hz,flight_001_accelerometer_x,flight_001_accelerometer_y,flight_001_accelerometer_z,flight_001_pressure_1,flight_001_temperature_1,flight_002_accelerometer_aft,flight_002_accelerometer_x,flight_002_accelerometer_y,flight_002_accelerometer_z,flight_002_pressure_1,flight_002_temperature_1
1328.125,1.639458650764433e-07,1.4991767996355835e-07,1.4240416720723045e-07,0.0011191957618619079,,1.4691697827949468e-07,1.4974074089077333e-07,1.6661588760414596e-07,1.509254222258241e-07,0.0011309254665725088,
1367.1875,1.5242706080387217e-07,1.528657574503834e-07,1.645345531866894e-07,0.0009811256048020038,,1.6670743930850424e-07,1.5357382692069946e-07,1.6273046240544117e-07,1.4227427519092614e-07,0.0011291572197319002,
1406.25,1.6787127263664313e-07,1.4449458215365163e-07,1.6650594744210873e-07,0.0009139388067064693,,1.5793064065729567e-07,1.5895678043268148e-07,1.5248824113914666e-07,1.4411022768769121e-07,0.0011436381425714908,
1445.3125,1.5624916083976668e-07,1.4912699455190484e-07,1.4954410902011937e-07,0.0011890746723391143,,1.5070968554170642e-07,1.522948578744783e-07,1.566652957267511e-07,1.600865917602164e-07,0.0009674826728272375,
1484.375,1.38972156159049e-07,1.6295188752942492e-07,1.7319800520643281e-07,0.001273725740855755,,1.450416306072449e-07,1.4052996702066455e-07,1.4083382792779607e-07,1.632813187074e-07,0.001072954175081764,
1523.4375,1.458695114337286e-07,1.5434488387493286e-07,1.4827020897086684e-07,0.0012932662337327323,,1.33701127121916e-07,1.6228399944642651e-07,1.349149314806321e-07,1.5191279928501452e-07,0.0011655021196270601,
1562.5,1.4763776653028785e-07,1.7567651113077823e-07,1.4319929661639887e-07,0.0012413993568148622,,1.5104507374152752e-07,1.574676037344054e-07,1.4437524856276167e-07,1.4795500056983403e-07,0.001064710242649682,
1601.5625,1.5435138816799483e-07,1.6989697339011774e-07,1.6867443575728574e-07,0.0011990659518367713,,1.466656588085329e-07,1.517190116385221e-07,1.5872463683805299e-07,1.4476094331339138e-07,0.0012049126927459715,
1640.625,1.4042846021608718e-07,1.5873245776320597e-07,1.6481660372727978e-07,0.0010345014678872521,,1.380021099939369e-07,1.36777257926953e-07,1.5066373479614995e-07,1.410270488231209e-07,0.001046572428737249,
1679.6875,1.4472570682643198e-07,1.7479752922179456e-07,1.468457560391338e-07,0.0010255860766025379,,1.5472881494821267e-07,1.5091402040215405e-07,1.632704811118011e-07,1.4796616338158188e-07,0.0010195564402989544,
1718.75,1.555406609420516e-07,1.5438115846246392e-07,1.5430921591167005e-07,0.0011995274001405177,,1.4422130364818026e-07,1.589015063578694e-07,1.5090565115671554e-07,1.4580051321282042e-07,0.001114411467480576,
1757.8125,1.5263919962062155e-07,1.4797492339245311e-07,1.548597429659226e-07,0.0011112902784736203,,1.6011886410987197e-07,1.35675311279526e-07,1.408613308012719e-07,1.4072856617252264e-07,0.0011711025528555732,
1796.875,1.4371044221552314e-07,1.4932843462458035e-07,1.563447758580096e-07,0.0010120007585608744,,1.4131159521163245e-07,1.4394259888662108e-07,1.5211174993627088e-07,1.4076499234170373e-07,0.0009280980317852594,
1835.9375,1.5878213829172031e-07,1.3887168782541347e-07,1.546545780300138e-07,0.0011647713324119669,,1.400674666920307e-07,1.4472818271953993e-07,1.4606179514501114e-07,1.4848728584538915e-07,0.0011020275411327473,
1875.0,1.532836378803127e-07,1.6495895017457465e-07,1.4971070645558895e-07,0.001069220878858,,1.5504155731935673e-07,1.4529852457429237e-07,1.48860423627517e-07,1.5406844018382672e-07,0.0011174691606387478,
1914.0625,1.5036811538454627e-07,1.4306625167216543e-07,1.6248880398576024e-07,0.0010456732802453562,,1.671000858410763e-07,1.4713486356608539e-07,1.4940878407800223e-07,1.5873739127010254e-07,0.0012144713659429213,
1953.125,1.6041452951237323e-07,1.5207892118042138e-07,1.840546712461522e-07,0.0013441451710055968,,1.4980124434867899e-07,1.5156994029666582e-07,1.5367304593686588e-07,1.5403579062258681e-07,0.0010787507460167044,
1992.1875,1.5783732322648294e-07,1.599292694791025e-07,1.7119887973500967e-07,0.001462550640652625,,1.587510535596922e-07,1.563818897227563e-07,1.472940121863024e-07,1.5740458854289308e-07,0.0010802555606875416,
2031.25,1.6271199319261903e-07,1.3980369613577605e-07,1.6874564051789147e-07,0.0010196105704430478,,1.6021874532959155e-07,1.535635927778583e-07,1.6746533033803084e-07,1.4930118128812494e-07,0.0010700356296210294,
2070.3125,1.5470753769882714e-07,1.4466931045162978e-07,1.5952489283394184e-07,0.0011848348733921295,,1.3539872127291515e-07,1.427626853058985e-07,1.5819551919386628e-07,1.5978190472905777e-07,0.0013995364271371616,
2109.375,1.5467853833469032e-07,1.381315704988457e-07,1.5795620025982969e-07,0.0011833899834110212,,1.4026229143156708e-07,1.4695972288416768e-07,1.4678989328179305e-07,1.4371107974518582e-07,0.0016499786359151654,
2148.4375,1.5102453464124433e-07,1.4801418417950767e-07,1.58129271972949e-07,0.0010403616749842931,,1.4411056440553774e-07,1.4033403443541152e-07,1.4064309857323522e-07,1.523288914508159e-07,0.0012014493838662277,
2187.5,1.4261666054397856e-07,1.4444963257449019e-07,1.4534914909518112e-07,0.0013875812920620882,,1.5082127826592335e-07,1.4789507399581096e-07,1.6301569597303033e-07,1.4927334424778048e-07,0.0011297640558535693,
2226.5625,1.4868244416993842e-07,1.6414124496294676e-07,1.501337263132349e-07,0.0014312287262327264,,1.466882879945941e-07,1.4030640264382282e-07,1.7772705035840186e-07,1.5634448693472672e-07,0.001220561986511777,
2265.625,1.6353239476403734e-07,1.5624130716999266e-07,1.4168163906294074e-07,0.0012053339109124423,,1.3955157617424993e-07,1.651762140825836e-07,1.4758852648257504e-07,1.4596236510364533e-07,0.0017329362853728222,
2304.6875,1.5481670268533897e-07,1.4858956414974295e-07,1.4951135149543314e-07,0.0009573512957493642,,1.386461589087426e-07,1.5711738499767427e-07,1.5762825383381405e-07,1.6583798812962883e-07,0.0014574822460084172,
2343.75,1.4391354586758648e-07,1.4644262969642296e-07,1.3452727768972233e-07,0.0013198077404470083,,1.491942122964488e-07,1.350097818843968e-07,1.5321938240671714e-07,1.5252206467457486e-07,0.001244902265768722,
2382.8125,1.4666270634453718e-07,1.6135982803965167e-07,1.5152182265488354e-07,0.001168025802519195,,1.5100948115110205e-07,1.5027120170848676e-07,1.5280625273687474e-07,1.6626303472100848e-07,0.0011940306748940226,
2421.875,1.652980553968787e-07,1.6234465855638685e-07,1.5209744317335102e-07,0.0009914563747396646,,1.5828942916513137e-07,1.684675797012136e-07,1.6879485717261587e-07,1.7414560814720912e-07,0.001066172045599088,
2460.9375,1.5786518698363493e-07,1.354105854077805e-07,1.346729794629329e-07,0.0009543562818595032,,1.7219347815873487e-07,1.6057658057951187e-07,1.606233174913597e-07,1.3964475771397614e-07,0.0012838780219544509,
2500.0,1.3900347460923677e-07,1.581844139574348e-07,1.7800385260811405e-07,0.0014920894873130606,,1.4573696987828123e-07,1.581116611587373e-07,1.54972575754852e-07,1.3419407484048337e-07,0.0012687558552761217,
2539.0625,1.4108059175323582e-07,1.4187953701714274e-07,1.5204613251819857e-07,0.0011966729490605716,,1.4831707076656864e-07,1.4685992730551e-07,1.3570290361378072e-07,1.389560622131052e-07,0.0013553629651659464,
2578.125,1.4914309924647752e-07,1.4662529651341266e-07,1.5805259120061228e-07,0.001416493664405789,,1.5186034908531811e-07,1.3575032735090852e-07,1.5594998778184002e-07,1.2966336134529494e-07,0.001227974273863383,
2617.1875,1.4394204448764857e-07,1.421985178100506e-07,1.5241790328943328e-07,0.0012976610454959584,,1.421509499952171e-07,1.468993010451088e-07,1.457052555952312e-07,1.4912471068139787e-07,0.001274602899854091,
2656.25,1.434296407386623e-07,1.486313599129818e-07,1.2821075923914782e-07,0.0011880272680868708,,1.4556585010708665e-07,1.4755635914362482e-07,1.4856300866696667e-07,1.4496813033752818e-07,0.0012668458279022786,
2695.3125,1.6466059826181226e-07,1.6308182537762492e-07,1.393930364238417e-07,0.001198414416199185,,1.4213896517150258e-07,1.4654417780561184e-07,1.3785141038423372e-07,1.478290487725588e-07,0.0011646329401245,
2734.375,1.7050622582108423e-07,1.625643095625202e-07,1.411272836272586e-07,0.0011225229646505243,,1.6205272462737126e-07,1.4076712838826018e-07,1.4503066752309373e-07,1.5517573861804168e-07,0.0010154920098306116,
2773.4375,1.4830354545185835e-07,1.6116946451119078e-07,1.4390696801431182e-07,0.0009827540364842945,,1.4484072189425552e-07,1.5323801332003605e-07,1.604467716318915e-07,1.4002233291361333e-07,0.001035859132455556,
2812.5,1.5094511935306248e-07,1.6163320247165692e-07,1.5077250040119756e-07,0.0011220057261375372,,1.4107827070327837e-07,1.5032209777657926e-07,1.5950136149945243e-07,1.408602275768882e-07,0.0010300937777328496,
2851.5625,1.4501925012204846e-07,1.7440754801621373e-07,1.52757172762879e-07,0.0012429742692251931,,1.42561460568474e-07,1.4132437479511444e-07,1.4839281292422764e-07,1.3760825072317916e-07,0.0012452720118804076,
2890.625,1.5519774821239494e-07,1.795748467124933e-07,1.6880009407386834e-07,0.0012049333410078995,,1.4319370190195687e-07,1.508156797668971e-07,1.5270435943603813e-07,1.4586067242079672e-07,0.0011466286097487868,
2929.6875,1.4006918783941275e-07,1.578854817278282e-07,1.7589032062888754e-07,0.0011064781388084976,,1.4046794022391068e-07,1.4803886920940933e-07,1.4533741546719862e-07,1.598911703080403e-07,0.0011242526163535824,
2968.75,1.532562737049212e-07,1.4916985832203813e-07,1.4842535076458388e-07,0.0010981771594787092,,1.5566473278954198e-07,1.4852684988599935e-07,1.595989583466834e-07,1.8231400046032384e-07,0.0012096747113831108,
3007.8125,1.388876064253104e-07,1.5594334692088998e-07,1.473059422163847e-07,0.001176508642290873,,1.4330972400949189e-07,1.6653375865911424e-07,1.5600282496372184e-07,1.4823012144260358e-07,0.0012395370207482544,
3046.875,1.3397211652316024e-07,1.602163629597828e-07,1.526288826327528e-07,0.0014002849919507775,,1.4001297124464355e-07,1.635051153457324e-07,1.5330444780342053e-07,1.2592232986548144e-07,0.0009885869842791847,
3085.9375,1.4523188898915918e-07,1.6609787378760922e-07,1.5687732080454517e-07,0.0011088822096472788,,1.4177985164973063e-07,1.556242516344759e-07,1.5413948392472202e-07,1.3936693213317346e-07,0.001048083112508087,
3125.0,1.4035501076501453e-07,1.470235727199415e-07,1.5040956433915174e-07,0.0010264317743884856,,1.5127356728972037e-07,1.5848096965564307e-07,1.4509025040821984e-07,1.5581128518692412e-07,0.0010804501834144908,
3164.0625,1.4028944754815192e-07,1.3879314200692916e-07,1.5656300588993108e-07,0.001304843603756788,,1.4781086132750118e-07,1.4807073077823005e-07,1.4813742780799003e-07,1.532092928168076e-07,0.0011018046700259957,
3203.125,1.5208550410840474e-07,1.4746121110010667e-07,1.386317533727751e-07,0.001611482736877564,,1.6238759015416702e-07,1.5455234335250284e-07,1.5780149289178615e-07,1.4228627527794007e-07,0.0011435184645478802,
3242.1875,1.4918861997127168e-07,1.6507996364426482e-07,1.3676029337955392e-07,0.0011530429645202523,,1.62209566868075e-07,1.6329204549791676e-07,1.5358314363338566e-07,1.4566983820582165e-07,0.0010758636459796086,
3281.25,1.652134701927413e-07,1.5016387920697184e-07,1.7052429488729e-07,0.00126998179098552,,1.5718238179508626e-07,1.5464079755006038e-07,1.4996558417572747e-07,1.5133699927323536e-07,0.0012227340722258298,
3320.3125,1.5540284783161685e-07,1.3329199358260094e-07,1.8053934151646811e-07,0.0010546463073609598,,1.690012186434074e-07,1.4630908252514068e-07,1.359882795386361e-07,1.48513627938039e-07,0.0011297914266662054,
3359.375,1.4983523659092227e-07,1.5917158756287814e-07,1.4033314309391328e-07,0.0010595144943884266,,1.635988789364887e-07,1.7097058706163243e-07,1.3318832183938783e-07,1.6108543504702484e-07,0.0010698977807518395,
3398.4375,1.6024961079017404e-07,1.493537299722487e-07,1.4738611950614007e-07,0.0012039254395166616,,1.5801581181755727e-07,1.6654799649326538e-07,1.554775446110664e-07,1.454383113526539e-07,0.0010587614309827257,
3437.5,1.4930132873825287e-07,1.4979558537915657e-07,1.4744590320914639e-07,0.0010576425176142868,,1.5949544654347991e-07,1.681076448731604e-07,1.528390635278825e-07,1.581801182760605e-07,0.0010720825190237676,
3476.5625,1.3835250180529927e-07,1.531064605802891e-07,1.4639121353221175e-07,0.0011599538006544397,,1.4155831811840755e-07,1.390790766537882e-07,1.5310533836495924e-07,1.4935148515162553e-07,0.0012602039287700336,
3515.625,1.5231774275468957e-07,1.51298180443053e-07,1.4800893789127432e-07,0.0011518424403127612,,1.3497784957138345e-07,1.4657718029078233e-07,1.6044405562585485e-07,1.8638749182315635e-07,0.0012247618308736982,
3554.6875,1.4807987250416544e-07,1.4965680878027912e-07,1.5282846221219322e-07,0.0010229461681955365,,1.5709684224247708e-07,1.3995845515855506e-07,1.625701272952592e-07,1.5556507214695413e-07,0.0011386686588961002,
3593.75,1.5228660621851242e-07,1.550782870039453e-07,1.5324279014591675e-07,0.0011955534591209635,,1.7044550913165233e-07,1.4846706070259012e-07,1.527127368527979e-07,1.593080948446136e-07,0.0011570122233440156,
3632.8125,1.426015039901396e-07,1.5585084794713439e-07,1.4562823430550982e-07,0.0010986344697366838,,1.5490467320687393e-07,1.45846249175871e-07,1.506132367635733e-07,1.7405164071279643e-07,0.0011398736756527026,
3671.875,1.38631251244146e-07,1.475767903313005e-07,1.4695962844162018e-07,0.0009813439884334358,,1.5450676583933584e-07,1.648091045750515e-07,1.4144964087977538e-07,1.7240045898959738e-07,0.0010075131345587867,
3710.9375,1.3239183294719754e-07,1.5784257799683244e-07,1.4901930764046368e-07,0.0011138296149226104,,1.4605932900667502e-07,1.5110393849878206e-07,1.5555753033492907e-07,1.5944629510617407e-07,0.0012591929835324223,
3750.0,1.504804380313203e-07,1.5560528735032748e-07,1.5706083477620224e-07,0.0011134509761270847,,1.3160719886917298e-07,1.5270673072319797e-07,1.5800582618677531e-07,1.484338143475133e-07,0.0014294139932813947,
3789.0625,1.4763955102361303e-07,1.4918085161084967e-07,1.7436812834119406e-07,0.0011375788608433677,,1.4049600529367303e-07,1.5436431426787596e-07,1.8012769053827215e-07,1.550236351337627e-07,0.001440439809126124,
3828.125,1.3960064348993268e-07,1.4784656289483042e-07,1.4812913245311765e-07,0.0009722616387013362,,1.5221188468093494e-07,1.4907136219134224e-07,1.4837466823400399e-07,1.5369430937582755e-07,0.001343772040745839,
3867.1875,1.522873258994338e-07,1.5792214187073646e-07,1.4662108474742877e-07,0.0011598541321801664,,1.6747556510806348e-07,1.4590409767572296e-07,1.728726797720375e-07,1.440517973430277e-07,0.0011727547804800385,
3906.25,1.7197152775585592e-07,1.4880802885674414e-07,1.3983001962131954e-07,0.0014455362405803882,,1.5677691254650627e-07,1.308206565457085e-07,1.4605575309392026e-07,1.5151967767365554e-07,0.001365019251506421,
3945.3125,1.4800359997789327e-07,1.4262228814634935e-07,1.5088322668294158e-07,0.001129985309676943,,1.6323573284273656e-07,1.4442438999594582e-07,1.3844347019803226e-07,1.6866634395171988e-07,0.0011124680635572867,
3984.375,1.4372812418535974e-07,1.4729473857618876e-07,1.265538539872837e-07,0.0010388352515904272,,1.679780479106726e-07,1.4420820303017654e-07,1.732992794670719e-07,1.58553175732819e-07,0.0012020084271016306,
4023.4375,1.4544623831880037e-07,1.5720785490320027e-07,1.3724139372906124e-07,0.0012264937263369467,,1.674073333004457e-07,1.5349748961033143e-07,1.7377756360567484e-07,1.530367460186319e-07,0.0010698602166272495,
4062.5,1.5432661194349557e-07,1.488599560195461e-07,1.504333687529898e-07,0.001380153229480183,,1.8115846938632002e-07,1.4341644967916622e-07,1.4884968867222792e-07,1.543650754888211e-07,0.0009165720215853688,
4101.5625,1.4632981853655113e-07,1.56077418333055e-07,1.5613199318373678e-07,0.0012327534497935267,,1.7208080049880794e-07,1.4948140395215444e-07,1.4831427258253796e-07,1.4533040468941393e-07,0.0010645338830552666,
4140.625,1.4032749064386147e-07,1.4850447336826463e-07,1.5169251565163353e-07,0.0011080673003569567,,1.700562127137104e-07,1.731771026681524e-07,1.6164849951675405e-07,1.351937693072538e-07,0.0011712262304335221,
4179.6875,1.5073823143548015e-07,1.3621844005387219e-07,1.446642678602004e-07,0.001063873584105457,,1.6476323091079573e-07,1.4504742174179967e-07,1.6284833153879153e-07,1.6927097928689224e-07,0.0010331666396003276,
4218.75,1.5898915916278135e-07,1.3647222140352497e-07,1.5413822759636086e-07,0.0013400379493038548,,1.464566502915065e-07,1.5357150029615084e-07,1.745765418182026e-07,1.4959748397973897e-07,0.0012135074432704995,
4257.8125,1.654084889746797e-07,1.4510523036503114e-07,1.546117908993053e-07,0.0011897377937297047,,1.393053908938999e-07,1.4607318121863e-07,1.656971300877231e-07,1.4098220329694009e-07,0.0013442988970657585,
4296.875,1.4497539239941987e-07,1.390720292824452e-07,1.528370277917419e-07,0.0010817086844895209,,1.5727919471284297e-07,1.4155354321542862e-07,1.5890136359016154e-07,1.5013496502004098e-07,0.0013975942264957725,
4335.9375,1.5162286348387118e-07,1.4068063049488847e-07,1.637667064859231e-07,0.0011254468088909152,,1.5613041841099925e-07,1.495470340089269e-07,1.525507351966142e-07,1.521183253499467e-07,0.0011659506975494217,
4375.0,1.643629244586386e-07,1.4120122340329614e-07,1.9129174532648974e-07,0.0013348318377955622,,1.4678360057173247e-07,1.6327874641975585e-07,1.3898167433573763e-07,1.4521699341357469e-07,0.0010787337434467062,
4414.0625,1.5873338223822312e-07,1.5741140231432417e-07,1.4262256390496732e-07,0.0011566158907612,,1.3939962679308662e-07,1.6745038938384014e-07,1.373123634576158e-07,1.3577041130219773e-07,0.00111468859387279,
4453.125,1.5019805359257942e-07,1.525510125333707e-07,1.5090692818032486e-07,0.0010702215685726604,,1.444359609212894e-07,1.5054545050793818e-07,1.562101899415322e-07,1.4309916236610292e-07,0.0013434677657681035,
4492.1875,1.467226693577529e-07,1.6673449057007074e-07,1.7043882006603394e-07,0.0013016774259176583,,1.5123637120047318e-07,1.5218379734477752e-07,1.4372163604946985e-07,1.6907317218787885e-07,0.0011181503877198409,
4531.25,1.4988821726774647e-07,1.5355948343756545e-07,1.7164924470086043e-07,0.0011842621776095318,,1.4132963562282336e-07,1.4496756643154687e-07,1.504622413572549e-07,1.6005641743431542e-07,0.001230214160728753,
4570.3125,1.5789873813918322e-07,1.4146697342163507e-07,1.5791125553596173e-07,0.0011091268143910069,,1.4627768702989196e-07,1.6007792436952583e-07,1.3583372544468693e-07,1.4664469924178928e-07,0.0011323383938059775,
4609.375,1.4004505105837185e-07,1.4571467615481382e-07,1.5322264450059052e-07,0.0011621160467839204,,1.400985153556545e-07,1.707945436262563e-07,1.5564175696975693e-07,1.4964823162508637e-07,0.0010547383494178655,
4648.4375,1.5637860127325067e-07,1.4068374006756607e-07,1.518580213374132e-07,0.0012648720787578538,,1.4326731697824914e-07,1.6107489321198425e-07,1.526436233156811e-07,1.5229660443251662e-07,0.0010945654406571575,
4687.5,1.5614350135224854e-07,1.6692863721099856e-07,1.632856229818129e-07,0.0011136851127827906,,1.390588965920264e-07,1.5162029821092756e-07,1.445819508313856e-07,1.745756246855033e-07,0.0011662034705881468,
4726.5625,1.4747963068066017e-07,1.6811319943178195e-07,1.645986055868886e-07,0.0011752796964640548,,1.478896265696513e-07,1.6313426785930796e-07,1.5026091666252824e-07,1.539758442835596e-07,0.001276379203967241,
