Frequency_Hz,flight_001_accelerometer_x,flight_001_accelerometer_y,flight_001_accelerometer_z,flight_001_pressure_1,flight_001_temperature_1,flight_002_accelerometer_aft,flight_002_accelerometer_x,flight_002_accelerometer_y,flight_002_accelerometer_z,flight_002_pressure_1,flight_002_temperature_1
390.625,5.773947490517002e-06,5.45443569202986e-06,5.679563199039787e-06,0.8181616736208178,0.03033734869475786,5.573514934819212e-06,5.585720451932298e-06,4.017601894831149e-06,5.56287357747219e-06,0.8122589407956979,0.022805964135990835
429.6875,4.905693486188913e-06,3.649175689582857e-06,4.4783984717005185e-06,0.4089067433815894,0.018277899653046152,3.906318270999607e-06,5.371350725676828e-06,2.4887825147144275e-06,4.217233160823281e-06,0.40789716584884633,0.016944063117343262
468.75,0.0003301748545186483,2.5664264066544015e-06,8.54743529253981e-05,0.005533619953637215,0.01772285934588822,0.00018839517185311258,0.0003299477315669085,1.9006849353479405e-06,8.53803761179817e-05,0.005901305890541463,0.01785137162578014
507.8125,0.0007363454541139671,0.0002704827398699003,0.0009277562150730554,0.0016165008528595782,0.020601769312655803,0.0008782983318820007,0.0007350387453879005,0.00026864264546371094,0.0009297914926042009,0.0015567967901569666,0.028346987950433396
546.875,9.986242520345118e-05,0.0013615387069745091,0.0005613646828913627,0.001453449296325937,0.01833930943734081,0.0002592256253712702,9.85947844490574e-05,0.0013613019768399447,0.0005609748901007893,0.0015450547806181445,0.015986037301238782
585.9375,1.2411183610262822e-06,0.0004307191600631848,8.780943457085301e-06,0.0015340362069174278,0.0222290660598192,9.119446614739672e-07,1.3600315723638132e-06,0.0004315193428611027,8.694447500032976e-06,0.0014153725302587432,0.029880827008088563
625.0,7.33222460878902e-07,9.053213401753522e-07,9.617444704552658e-07,0.001281315803609594,0.017366400489901575,7.077010373943998e-07,7.722187162217223e-07,8.415718236009027e-07,9.79882144917048e-07,0.0015480214627611785,0.021343385281725268
664.0625,5.383833990890793e-07,5.764259041805321e-07,6.305411937629268e-07,0.0015083231964120706,0.015417070556354568,6.216557506354729e-07,6.124860302067259e-07,4.1183165409534417e-07,5.83652155550459e-07,0.00145712638848868,0.015920339196207636
703.125,4.6211077779841856e-07,4.477208877296094e-07,5.199992957363791e-07,0.0022886336744410915,0.020680578808506447,5.062138272760293e-07,5.024473023776764e-07,3.6394784361776546e-07,4.4015567722989293e-07,0.0024716108372293353,0.01599884300151331
742.1875,3.6323943616501693e-07,3.8140609347595283e-07,4.725740667987838e-07,0.00870982552266643,0.02523780097060045,3.812281805774012e-07,4.3057287254398495e-07,3.3592309783573625e-07,3.8927606579562347e-07,0.007848165688048754,0.022796767532847262
781.25,3.170004829352981e-07,3.2304915862706885e-07,4.0396754556696285e-07,0.07113623665836848,0.023889359185015835,3.105201875193462e-07,3.609042416667238e-07,3.041955001962492e-07,3.519108459887928e-07,0.06835498305977228,0.018974668792066732
820.3125,3.043910709720362e-07,2.7337025506154853e-07,3.292385116346416e-07,0.06651447253630034,0.02067362350745757,2.9177848358842626e-07,3.3624368095159224e-07,2.3902419366494675e-07,2.818264516163681e-07,0.0641732077315278,0.020116087822838268
859.375,2.93578934904429e-07,2.2244010717983493e-07,2.9285202024926316e-07,0.007249618324996935,0.03103445643665443,2.64232679039362e-07,2.944585893873396e-07,2.1540414776475838e-07,2.6417058745364467e-07,0.00566177807749023,0.01852853273900475
898.4375,3.685506778537245e-07,2.3070876477563058e-07,2.644116008874097e-07,0.0016895102407032791,0.027281705235564776,2.42016396965713e-07,4.121616859741863e-07,2.3868967031742104e-07,2.3077738374386874e-07,0.0013774255617801986,0.03051729553119319
937.5,5.515112976947199e-06,2.6514631217130514e-07,2.809872505728002e-07,0.001350083051265392,0.031746353876618234,3.6447733111580936e-07,5.512744214217549e-06,2.1279262561876496e-07,2.282078306863494e-07,0.001782958780731661,0.017056654312232987
976.5625,0.00021458048973860047,2.633584902593055e-07,4.851907891815113e-07,0.0015056020896614657,0.01966953932892175,6.65469756907038e-05,0.00021441878808325538,2.0157828322490705e-07,4.86933391370397e-07,0.0013086933119391179,0.019730157723875485
1015.625,0.00028001581264924265,4.986326815083123e-07,0.0001454103164508439,0.0015283099514912515,0.021713674076827495,0.0003734798816809457,0.0002798615228776757,4.254253040369452e-07,0.00014572905980381556,0.0013643315424780756,0.019039188401214466
1054.6875,1.8211854645702006e-05,7.911059186350073e-05,0.0004091731444371606,0.0014405635592634476,0.025622991203517118,0.00013022491382721265,1.8118351263764307e-05,7.948173473072336e-05,0.00040962291384178263,0.0014618469800598158,0.016008129649937988
1093.75,4.6391463538466245e-07,0.0005203825975333611,7.106632681880913e-05,0.0013725004193322747,0.014800730794307871,4.4613834085339666e-07,4.524758695543908e-07,0.0005205195806241797,7.117976762280255e-05,0.0015575172204990732,0.009577323263919812
1132.8125,2.2679863415739213e-07,0.00020717052306010972,3.121711099659782e-07,0.0015405789227771539,0.0040425700878610905,2.0970004407203894e-07,2.0354466218285658e-07,0.00020683775877007948,3.109209037391977e-07,0.0013002835980438115,0.005222475719567968
1171.875,1.9783228419594648e-07,9.805717487487142e-07,1.6952226100189092e-07,0.0014760763229887024,0.0006652994209335732,1.8394882407404066e-07,1.8791345426639247e-07,8.963099718627818e-07,1.7823934451864417e-07,0.001454133827388544,0.0005061449100106052
1210.9375,1.890188229385391e-07,2.1493128547631967e-07,1.6776712678785386e-07,0.001481522210411284,6.4299655859892365e-06,1.7089161600426722e-07,1.8236127262822227e-07,2.3435657167374689e-07,1.9115721828810676e-07,0.0016055363746942297,5.743312302401575e-06
1250.0,2.0138414265639821e-07,1.6750864035889208e-07,1.676712488243006e-07,0.0013260647139567818,5.538432820831551e-07,1.7884362574050402e-07,1.8471657758643508e-07,1.7876686712900828e-07,1.7335906906323588e-07,0.001736476015441201,4.339161743203914e-07
1289.0625,1.8336730663256624e-07,1.7442717663581092e-07,1.7406145795885686e-07,0.001416489778935261,,1.7764288158946986e-07,1.7309031223333634e-07,1.5943432863128132e-07,1.8813042739023376e-07,0.0015536265278979604,
1328.125,1.6394586507653757e-07,1.694251348736791e-07,1.615224002033741e-07,0.0015148312533751931,,1.7053630312149052e-07,1.5813536485385329e-07,1.6661588760414525e-07,1.6937478349472984e-07,0.0017585355895936448,
1367.1875,1.5383478622248752e-07,1.6889826029810911e-07,1.6453451022516386e-07,0.0015698006712072732,,1.6919893719984815e-07,1.787166830934969e-07,1.652467103078806e-07,1.8970162237044858e-07,0.0015932126200747946,
1406.25,1.678712726366331e-07,1.9129431179867749e-07,1.747241607674097e-07,0.0014619033979630942,,1.7149758700343694e-07,1.7425582900385465e-07,1.6851108836136558e-07,1.75550268351056e-07,0.0013707408254668508,
1445.3125,1.6655088577924916e-07,1.6176637053385597e-07,1.7305229550893865e-07,0.0012838626462534186,,1.7288324150076622e-07,1.5829760146182374e-07,1.9255298239636894e-07,1.8247197998927384e-07,0.001667760782029985,
1484.375,1.6296530332082208e-07,1.6700926264472467e-07,1.7319800520643702e-07,0.0012737258593113058,,1.578729153599839e-07,1.6269282770243158e-07,1.6345955592172641e-07,1.6872497879505003e-07,0.0014844327995904175,
1523.4375,1.7253323573249433e-07,1.6795841918026765e-07,1.65402347318278e-07,0.0012932667201943577,,1.7409319576968056e-07,1.6228399944593598e-07,1.5887290187387088e-07,1.7028584950157337e-07,0.0014255710676672644,
1562.5,1.6707086408612974e-07,1.7567649691765704e-07,1.7626132936324925e-07,0.0013578169705245292,,1.7851610523758408e-07,1.6217328808777063e-07,1.8832204294620484e-07,1.6399182667736905e-07,0.001300781676291693,
1601.5625,1.7141505777783485e-07,1.70346700123836e-07,1.7593971844252803e-07,0.0013007968149393579,,1.672923319803447e-07,1.649206234734433e-07,1.5872463047064025e-07,1.6879686899539699e-07,0.0015526652940702369,
1640.625,1.661576679306683e-07,1.8311290986922626e-07,1.6872741007094714e-07,0.0013728294443740643,,1.6095826238956054e-07,1.6416079896001514e-07,1.761309854195593e-07,1.6610858599774102e-07,0.001463901674826591,
1679.6875,1.599037462166972e-07,1.785850562825823e-07,1.623743849904204e-07,0.0013643130864153452,,1.6594613417732019e-07,1.7829127168746514e-07,1.6327048226135636e-07,1.6735179873327373e-07,0.001287345225524854,
1718.75,1.6861085202353348e-07,1.7709236953040554e-07,1.623986932698946e-07,0.0014048368147966132,,1.695771392829906e-07,1.6297698497874346e-07,1.8099080412708158e-07,1.6930533263054613e-07,0.0013149677504409216,
1757.8125,1.76416553399947e-07,1.599520766175112e-07,1.6308557113432398e-07,0.0014834753146864687,,1.6582508352737537e-07,1.6651691696818602e-07,1.555312458802849e-07,1.6635566292233815e-07,0.0013809454797289716,
1796.875,1.703991138002869e-07,1.6924483089172987e-07,1.6820073789872275e-07,0.0014563325232616968,,1.8320131781064466e-07,1.6688224885517182e-07,1.6525855284446416e-07,1.6743519765192446e-07,0.0013674720112632508,
1835.9375,1.6537399994751075e-07,1.5590822993722828e-07,1.62664545105926e-07,0.0014235968702790913,,1.6303054684534629e-07,1.5678826484551432e-07,1.6755852860741654e-07,1.6864787128082549e-07,0.001506996646315708,
1875.0,1.6984814494296853e-07,1.6495895017457073e-07,1.6069612120239838e-07,0.0012812820810285022,,1.6951010814199635e-07,1.617580449552326e-07,1.7262922148014381e-07,1.6598632596247004e-07,0.0014743150699620083,
1914.0625,1.5424861183258186e-07,1.6297068376860887e-07,1.6248880401413878e-07,0.001460389538672409,,1.6846463490457527e-07,1.6492172833763304e-07,1.63860623480482e-07,1.696292952331648e-07,0.0012652306989381279,
1953.125,1.7566161877602654e-07,1.8184775935227457e-07,1.8405464556715963e-07,0.001355185921550798,,1.7656843552069827e-07,1.739929085489854e-07,1.607740051442617e-07,1.6584709322241183e-07,0.00170197555836831,
1992.1875,1.6059214558921865e-07,1.6850974892744592e-07,1.7573072956846223e-07,0.0014625506406533836,,1.5875105488173578e-07,1.672430896588454e-07,1.6508674480721933e-07,1.714038453248276e-07,0.0014391931973065412,
2031.25,1.870858549000726e-07,1.5869619879615232e-07,1.6874561918211318e-07,0.001265120927228807,,1.6499984055547945e-07,1.8186154661385779e-07,1.7068957302432347e-07,1.7632223682733881e-07,0.0012993245865787718,
2070.3125,1.6427750710271542e-07,1.7245506312321927e-07,1.705232913163971e-07,0.0014471814967025884,,1.7260482681773715e-07,1.7804617713089294e-07,1.6893085595062097e-07,1.597819047291069e-07,0.0013995364722703871,
2109.375,1.546785383346887e-07,1.5853609272618435e-07,1.636981894630874e-07,0.0014191566611473176,,1.6406113968136858e-07,1.7258335308273989e-07,1.623854372026834e-07,1.6332378860906988e-07,0.0016499785598351718,
2148.4375,1.7558570863062865e-07,1.598381940343626e-07,1.5847095253609007e-07,0.0013415727249236151,,1.5858958781258955e-07,1.5767763558782148e-07,1.5824840723963652e-07,1.6495338633438521e-07,0.0012909309658796077,
2187.5,1.548155004614593e-07,1.6081336719790994e-07,1.6042241295625998e-07,0.0013875812924216335,,1.7097655051415953e-07,1.710563724725504e-07,1.7541455775061214e-07,1.6820031568346492e-07,0.0012798071122663694,
2226.5625,1.6601651807913826e-07,1.7316307540656984e-07,1.608396772906134e-07,0.0014312287238982578,,1.694433131333649e-07,1.626627601570093e-07,1.8828667119846431e-07,1.8714383875224747e-07,0.0014698844085197524,
2265.625,1.6353239207838883e-07,1.6120887187339632e-07,1.6951778328216627e-07,0.001314279497061681,,1.7119508950761641e-07,1.6703241178276757e-07,1.6662929746892273e-07,1.594210977464679e-07,0.0017329361670226757,
2304.6875,1.6131369793050375e-07,1.7122515638767503e-07,1.5336399936837377e-07,0.0013868272982452286,,1.5937972074865828e-07,1.6605285827758363e-07,1.7129116339227687e-07,1.658379881296291e-07,0.0014574823566535923,
2343.75,1.6945107399385568e-07,1.6454747504174533e-07,1.6617877987851575e-07,0.0014455233125816218,,1.800236275717111e-07,1.6025207261846692e-07,1.6576238091274783e-07,1.61434320295351e-07,0.0012868591215551067,
2382.8125,1.6516939990735742e-07,1.6481772107247805e-07,1.6786525013387457e-07,0.0015928043540673832,,1.6940605388955798e-07,1.6627318805723284e-07,1.6346519549871424e-07,1.717125301086569e-07,0.0014457600205516668,
2421.875,1.652980553968771e-07,1.742784343041064e-07,1.6397765444295347e-07,0.0014834823200143453,,1.6628508819160458e-07,1.6846758006123755e-07,1.6879485717267506e-07,1.7414560814937194e-07,0.0014890996091753523,
2460.9375,1.57865183536235e-07,1.7435136097107923e-07,1.6541605973561728e-07,0.0013013742032222041,,1.7422008894580692e-07,1.6085332890135695e-07,1.7154669238001947e-07,1.6553120056522309e-07,0.001401009277166825,
2500.0,1.7824343152208492e-07,1.8460570774526035e-07,1.7800385259520278e-07,0.0014920858881699763,,1.7078186060454644e-07,1.6033745973328787e-07,1.6864806115584972e-07,1.601606731898656e-07,0.001367815612180586,
2539.0625,1.574703355918549e-07,1.660563377394056e-07,1.6103351649745284e-07,0.001399631808787631,,1.7302303307909092e-07,1.7758899009454797e-07,1.8061758312988986e-07,1.8036759550174095e-07,0.0013553629709415198,
2578.125,1.584425119442974e-07,1.5697226439687712e-07,1.861124295269823e-07,0.0014164942712360641,,1.784471543917398e-07,1.6905015890576514e-07,1.8258345166672738e-07,1.7014533253308466e-07,0.001227974267570254,
2617.1875,1.7764091384946832e-07,1.716209379282379e-07,1.8604896279320323e-07,0.0013758955729370928,,1.7561833172088943e-07,1.6654189423550144e-07,1.7032798551696005e-07,1.6965877515301018e-07,0.0014527316196966246,
2656.25,1.6322298119368223e-07,1.5220169064808208e-07,1.7334102717066058e-07,0.0013763968246335604,,1.6280210018158141e-07,1.7091789507552113e-07,1.6442669365270762e-07,1.7821713481182433e-07,0.0013320871097832272,
2695.3125,1.707653212867131e-07,1.6815664620118414e-07,1.7176095424441302e-07,0.0013815777920050227,,1.5999495086246552e-07,1.6520919222746582e-07,1.6583124059964996e-07,1.6331556652750315e-07,0.00133834778272149,
2734.375,1.8066941665329294e-07,1.7102783271407388e-07,1.664631916747577e-07,0.0012823902412519748,,1.750538718842062e-07,1.6353931495997473e-07,1.597563358810129e-07,1.6771202199223566e-07,0.0014986398916772678,
2773.4375,1.5599932420142465e-07,1.7814932146185164e-07,1.659364724319533e-07,0.001482338588866094,,1.720781485678034e-07,1.6221057681446185e-07,1.627234629083682e-07,1.7040618181706068e-07,0.001312887450884547,
2812.5,1.5635894680555363e-07,1.768058507156964e-07,1.6983922394188447e-07,0.0014511490190606633,,1.7046427869458482e-07,1.5767657386680498e-07,1.7196450388212776e-07,1.7788255007766796e-07,0.001318390749067153,
2851.5625,1.67710988621073e-07,1.7440754500017721e-07,1.688732150799309e-07,0.0013796176666882533,,1.6574370960308434e-07,1.5309706771340618e-07,1.662624966167231e-07,1.7016051874219204e-07,0.001378109988627973,
2890.625,1.735054978005486e-07,1.795748403573675e-07,1.6880006520137001e-07,0.0013063813858965947,,1.6295818759566582e-07,1.7004038229332422e-07,1.7558183849458263e-07,1.572298962094789e-07,0.0014333267886792152,
2929.6875,1.682815397895417e-07,1.6562026884338582e-07,1.7589032059478695e-07,0.0013948611837834824,,1.6656895866728268e-07,1.8007022142545272e-07,1.5616581481170448e-07,1.6449054246248866e-07,0.0013577170370320342,
2968.75,1.6740765030740307e-07,1.5968615445535702e-07,1.6480450245339007e-07,0.0013976432352487036,,1.5827501065492785e-07,1.6392164612295413e-07,1.6649873859373202e-07,1.823140004613066e-07,0.0013384330242295667,
3007.8125,1.6761566753160068e-07,1.691395760230284e-07,1.6558693308024103e-07,0.0013756754780907918,,1.556478425875795e-07,1.6653375865911477e-07,1.6924968762006122e-07,1.7380586480905598e-07,0.001600270210718016,
3046.875,1.6886577681159214e-07,1.7060429555554463e-07,1.6924123238384677e-07,0.001408181494867768,,1.744040234895174e-07,1.809680803300161e-07,1.6595751814358334e-07,1.8589586441873965e-07,0.0014732255302669453,
3085.9375,1.6688497595774359e-07,1.8408599584290428e-07,1.628980925709891e-07,0.0012362584774592825,,1.6468951000606388e-07,1.7319382291578748e-07,1.902728745942527e-07,1.7348231504206397e-07,0.001371354383367365,
3125.0,1.6246543512057105e-07,1.6949441771331466e-07,1.6622299889172877e-07,0.001310164494354079,,1.7670867021730084e-07,1.6280640560365007e-07,1.7407878130006513e-07,1.6115458704129222e-07,0.0013440638919630244,
3164.0625,1.6551204264748173e-07,1.5925522413835764e-07,1.588149201738112e-07,0.001304843602022571,,1.8026223441695856e-07,1.6438723853843957e-07,1.8275707433370364e-07,1.6318114688141082e-07,0.0013529396199869316,
3203.125,1.666447862128365e-07,1.5525904323232184e-07,1.5499642648241473e-07,0.0016887265872939726,,1.6513721999860172e-07,1.6365385504144855e-07,1.78632414279848e-07,1.6121948729217502e-07,0.001217396152592148,
3242.1875,1.6846952114949492e-07,1.655418381113233e-07,1.6443365681966404e-07,0.001648850051017689,,1.7462073198407093e-07,1.632920454979718e-07,1.649892043644788e-07,1.6955444362941626e-07,0.0012860599276620346,
3281.25,1.793268055229367e-07,1.6804460353222612e-07,1.7052429488820286e-07,0.0014642588733521202,,1.7529256122335936e-07,1.676436070990081e-07,1.690845798117324e-07,1.5982044900006792e-07,0.0012304947301039926,
3320.3125,1.6047892430407726e-07,1.806714158658176e-07,1.805393415162347e-07,0.0013186890267386905,,1.6900121861420224e-07,1.7068463998565413e-07,1.627300136731264e-07,1.6900850948074638e-07,0.0013410354560218834,
3359.375,1.6684553982111703e-07,1.6009624179885232e-07,1.7597386463487906e-07,0.0012288212263353217,,1.6359887894941407e-07,1.709705870770744e-07,1.6581938962891756e-07,1.6825873718120255e-07,0.0014213940522067661,
3398.4375,1.7335836011239663e-07,1.5780954325035935e-07,2.021103512499374e-07,0.0013872352180239922,,1.6185624555968404e-07,1.6654799648501112e-07,1.619957752733219e-07,1.755414360041282e-07,0.0012649622834118043,
3437.5,1.7519278349757845e-07,1.7655607403853122e-07,1.684201141978771e-07,0.0014876128769207983,,1.7766885851239259e-07,1.7942234980207035e-07,1.7002859576330065e-07,1.7130827248886218e-07,0.001456781497065065,
3476.5625,1.6685674294537883e-07,1.968513962599551e-07,1.6541579783603384e-07,0.0016489988358284328,,1.6198561988706703e-07,1.8698781737071202e-07,1.8432903111794538e-07,1.57821347753904e-07,0.0013769928601820572,
3515.625,1.5709900728766279e-07,1.773411240446831e-07,1.5946897977397322e-07,0.0013500924829822772,,1.765649780455045e-07,1.7863740770219956e-07,1.9333493291237246e-07,1.8638749182315275e-07,0.00143060221761284,
3554.6875,1.6865895324787794e-07,1.7245292009101678e-07,1.6888830992777158e-07,0.0014520354950168016,,1.692969555454823e-07,1.6548124284803179e-07,1.6558169248927712e-07,1.628137640987232e-07,0.0012616123388579418,
3593.75,1.6631872451293308e-07,1.6361295429468656e-07,1.768403768438241e-07,0.00149604202450428,,1.7693377560097638e-07,1.6589207806326153e-07,1.6050282325312035e-07,1.6427544302488482e-07,0.0014285320760774717,
3632.8125,1.5683373752518487e-07,1.6643700174431035e-07,1.6697745751240228e-07,0.0015442745721383293,,1.7459955413153605e-07,1.7074653678975213e-07,1.6892123098622986e-07,1.7405164068636895e-07,0.0016598483130290864,
3671.875,1.6534780831923737e-07,1.6776651354202676e-07,1.6318066380959171e-07,0.001684075438067814,,1.643117757531018e-07,1.6480909763940832e-07,1.671214025930851e-07,1.7485591406312502e-07,0.0014835648263112435,
3710.9375,1.6214546994840356e-07,1.6694467675503702e-07,1.650497402144749e-07,0.0014580626049274538,,1.7652007361427056e-07,1.7543671800960432e-07,1.8145669432044345e-07,1.810186707093227e-07,0.0016591828431142053,
3750.0,1.6342491804182735e-07,1.7454676662705598e-07,1.6851090801632783e-07,0.0016923413030130725,,1.6199329021373898e-07,1.8550431353544348e-07,1.6099136711564088e-07,1.727302071197944e-07,0.0014359286041787215,
3789.0625,1.5832465255712882e-07,1.6570953207900394e-07,1.7550682638959536e-07,0.0017901368332868808,,1.8468140048043087e-07,1.6418943215541762e-07,1.8012769278101052e-07,1.6694069890670147e-07,0.0014443366784972504,
3828.125,1.602046440058314e-07,1.619483423310671e-07,1.6315742905947863e-07,0.0012084623392834843,,1.7347470309549046e-07,1.7721390840397222e-07,1.6543475871549182e-07,1.644309063579033e-07,0.001441212307830633,
3867.1875,1.6587623005565023e-07,1.716535416410148e-07,1.620239793651973e-07,0.001159854132187951,,1.7407995896014426e-07,1.653084379582504e-07,1.7393812264529045e-07,1.6496821490455192e-07,0.0018312107646819991,
3906.25,1.7197152637501754e-07,1.580389855391424e-07,1.6828394081635997e-07,0.0014455362405803892,,1.6325333634920282e-07,1.7339058097763447e-07,1.625665697315596e-07,1.6198011903543648e-07,0.001380460739530148,
3945.3125,1.7082338793695862e-07,1.644641822853249e-07,1.7513061792946518e-07,0.0014369658498936979,,1.7217010860078737e-07,1.733919133927599e-07,1.6485852773942245e-07,1.6866634395184002e-07,0.0015111110928392245,
3984.375,1.6975614042929094e-07,1.6328311047461278e-07,1.7016323148255735e-07,0.0014389162286015107,,1.6797804790393478e-07,1.7057832922412845e-07,1.732994560192127e-07,1.6605650990074464e-07,0.0014029910037933666,
4023.4375,1.7066028899943382e-07,1.6019048850873305e-07,1.8276824182984804e-07,0.0013797622382436313,,1.6740733330742346e-07,1.5946503509000755e-07,1.7377757053277566e-07,1.6414261809433274e-07,0.0015506962736472054,
4062.5,1.629314100675904e-07,1.6182735460869616e-07,1.5594374960569463e-07,0.0013801532294801877,,1.8115846938619215e-07,1.7131981564815614e-07,1.6695902741393153e-07,1.6617557019723252e-07,0.001488962571606683,
4101.5625,1.737829715939192e-07,1.7966168449711393e-07,1.709882081484177e-07,0.0013194480324567699,,1.7208080049885553e-07,1.6333973895563915e-07,1.7539839981309518e-07,1.6509643184425252e-07,0.001347766311330279,
4140.625,1.6397984778486366e-07,1.671809695410962e-07,1.7788554773444872e-07,0.0014338010686068944,,1.7005621271371036e-07,1.7317710266814424e-07,1.674711157409987e-07,1.7514129047314401e-07,0.001178877307048098,
4179.6875,1.615991818049762e-07,1.599504182249539e-07,1.630235367956775e-07,0.0013643556413393204,,1.7450630910776858e-07,1.774422802621375e-07,1.6284833543898242e-07,1.7602616676499808e-07,0.0013746775093415847,
4218.75,1.837102015055006e-07,1.717789546846562e-07,1.564935693045123e-07,0.0015089007581464697,,1.901706778660848e-07,1.7234101087402416e-07,1.848693886933148e-07,1.78819833795639e-07,0.0015408349397558136,
4257.8125,1.706054666137776e-07,1.7020875022857693e-07,1.6970161669786283e-07,0.0013376090353068163,,1.7396110385613226e-07,1.685969136291726e-07,1.717826079449656e-07,1.6879144277669703e-07,0.00148456495278923,
4296.875,1.7338666523772228e-07,1.718825470861348e-07,1.6500868516616763e-07,0.001328280341757115,,1.7893860245612645e-07,1.5862915608185893e-07,1.6137324300780465e-07,1.710524097912575e-07,0.0014207861451634057,
4335.9375,1.711442453196609e-07,2.044217212805053e-07,1.6376670648592348e-07,0.0014252387202316982,,1.5943921821333962e-07,1.6071729335531815e-07,1.616957619375533e-07,1.7072306580146034e-07,0.00149763214320685,
4375.0,1.6436292456375696e-07,1.6853292000870008e-07,1.912917453264895e-07,0.0014834482359142942,,1.6365624515550446e-07,1.6745911693503714e-07,1.7241063078004932e-07,1.680288996158272e-07,0.0014294568508858702,
4414.0625,1.6823931013078624e-07,1.6185639780048004e-07,1.7389799143723661e-07,0.001422171684658303,,1.6643991130535858e-07,1.6745038938384038e-07,1.5646365184868074e-07,1.63120471132039e-07,0.0014704730153733225,
4453.125,1.7954355791458077e-07,1.667012757744281e-07,1.628125295449131e-07,0.0013543687442209684,,1.644571467913452e-07,1.8412489205105416e-07,1.8173350365832486e-07,1.7202501596813604e-07,0.0016113710318527456,
4492.1875,1.7040482886779598e-07,1.744880582208826e-07,1.70438820066079e-07,0.0015241602989112544,,1.692347796259681e-07,1.7224387802916768e-07,1.8619189024754247e-07,1.690731721878763e-07,0.0013504387443522522,
4531.25,1.671298370180579e-07,1.569731964916882e-07,1.7164924470083066e-07,0.0014041037247828133,,1.7231402032838963e-07,1.7717756053728604e-07,1.6420961296676694e-07,1.7124563117932326e-07,0.0012895340843349454,
4570.3125,1.687477462526319e-07,1.6499327193371227e-07,1.740249900724298e-07,0.0014252991699761951,,1.6744095294856619e-07,1.723435467983078e-07,1.6046590493186044e-07,1.6724869354773017e-07,0.0014413653029752384,
4609.375,1.7353182448107143e-07,1.6928486179941e-07,1.684833650111851e-07,0.0015628108362478789,,1.6472653709008762e-07,1.826568982845618e-07,1.7107554687942546e-07,1.6314608453269104e-07,0.0013159756530081647,
4648.4375,1.6480292930292863e-07,1.6134395958055575e-07,1.6053267338184254e-07,0.0014503869244999708,,1.6182923228916276e-07,1.6694623399044626e-07,1.6714011258439798e-07,1.656938376263796e-07,0.001412726346185915,
4687.5,1.737125165462632e-07,1.765827786919249e-07,1.7120409552844102e-07,0.0015088054085786924,,1.6377192120589266e-07,1.5931813124036267e-07,1.6843314807622467e-07,1.7457562467365658e-07,0.001314784780368926,
4726.5625,1.5679824392029598e-07,1.7570747803372606e-07,1.6459860558145503e-07,0.0017541422299056383,,1.5693118564953094e-07,1.7259306434846068e-07,1.7659772824151344e-07,1.636629727943752e-07,0.0012859607813267612,
4765.625,1.6351547935690552e-07,1.71544498745856e-07,1.7525185864176092e-07,0.0014186040946635803,,1.8130096258013145e-07,1.5909177263833774e-07,1.663317693942484e-07,1.6883555730329746e-07,0.0014895454471527427,
